DD/MM/YYYY,Time,Hours,Month,Season,Temp Out,Hi Temp,Low Temp,Out Hum,Dew Pt.,Wind Speed,Wind Dir,Wind Run,Hi Speed,Hi Dir,Wind Chill,Heat Index,THW Index,THSW Index,Bar  ,Rain,Rain Rate,Solar Rad.,Solar Energy,Hi Solar Rad.,UV  Index,UV Dose,Hi  UV,Heat D-D,Cool D-D,In Temp,In Hum,In Dew,In Heat,In EMC,In Air Density,ET ,Wind Samp,Wind Tx,ISS  Recept,Arc. Int.
15/10/2016,02:00:00,2,Oct-16,Winter-2016,26.19,26.31,26.11,77.5,21.94,0,,0,1.24,,26.19,28.11,28.11,,1008.6,0,0,0.3,,,,,,,,29.94,65,20.78,29.94,11.7,1.14,,1398,1,100,60
15/10/2016,03:00:00,3,Oct-16,Winter-2016,26.22,26.28,26,78,22.08,0.31,,0.25,2.17,,26.22,28.22,28.22,,1008.26,0,0,0.3,,,,,,,,29.94,65,20.78,29.94,11.7,1.14,,1403,1,100,60
15/10/2016,04:00:00,4,Oct-16,Winter-2016,25.69,26.14,25.67,84.5,22.89,0,,0,0.93,,25.69,28,28,,1008.26,0,0,0.28,,,,,,,,29.94,65,20.78,29.94,11.7,1.14,,1405,1,100,60
15/10/2016,05:00:00,5,Oct-16,Winter-2016,25.33,25.44,25.25,84.5,22.53,0,,0,0.93,,25.33,27.47,27.47,,1008.59,0,0,0.26,,,,,,,,30.11,66,21.08,30.11,11.9,1.14,,1403,1,100,60
15/10/2016,06:00:00,6,Oct-16,Winter-2016,25.17,25.33,25.14,85,22.47,0,,0,0.62,,25.17,27.22,27.22,,1009.14,0,0,0.26,,,,,,,,30.11,66,21.08,30.11,11.9,1.14,,1402,1,100,60
15/10/2016,07:00:00,7,Oct-16,Winter-2016,25.42,25.44,25.03,87,23.11,0,,0,0.93,,25.42,27.75,27.75,,1009.82,0,0,0.27,,,,,,,,30.17,66,21.11,30.17,11.9,1.14,,1401,1,100,60
15/10/2016,08:00:00,8,Oct-16,Winter-2016,27.72,27.72,26.5,78.5,23.61,0.62,,0.5,2.49,,27.72,31.31,31.31,,1010.28,0,0,0.35,,,,,,,,30.17,66,21.11,30.17,11.9,1.14,,1402,1,100,60
15/10/2016,09:00:00,9,Oct-16,Winter-2016,29.17,29.19,28.53,71,23.36,0.93,,0.75,4.66,,29.17,33.47,33.47,,1010.62,0,0,0.41,,,,,,,,30.17,66,21.11,30.17,11.9,1.14,,1404,1,100,60
15/10/2016,10:00:00,10,Oct-16,Winter-2016,30.69,30.75,29.81,64.5,23.22,1.24,,1,4.35,,30.69,35.25,35.25,,1010.72,0,0,0.46,,,,,,,,30.22,66,21.14,30.22,11.9,1.14,,1401,1,100,60
15/10/2016,11:00:00,11,Oct-16,Winter-2016,31.78,31.81,31.22,60,23.06,1.24,,1,4.35,,31.78,36.58,36.58,,1010.13,0,0,0.5,,,,,,,,30.28,66,21.17,30.28,11.9,1.14,,1403,1,100,60
15/10/2016,12:00:00,12,Oct-16,Winter-2016,32.42,32.75,31.81,59,23.39,0.93,,0.75,3.42,,32.42,37.94,37.94,,1009.2,0,0,0.53,,,,,,,,30.28,66,21.17,30.28,11.9,1.14,,1404,1,100,60
15/10/2016,13:00:00,13,Oct-16,Winter-2016,32.28,33,32.17,63.5,24.47,0.62,,0.5,4.04,,32.28,38.97,38.97,,1008.3,0,0,0.52,,,,,,,,30.39,66,21.22,30.39,11.9,1.14,,1397,1,100,60
15/10/2016,14:00:00,14,Oct-16,Winter-2016,32.33,32.94,31.94,63,24.36,0.62,,0.5,2.8,,32.33,38.86,38.86,,1007.4,0,0,0.53,,,,,,,,30.39,66,21.22,30.39,11.9,1.14,,1400,1,100,60
15/10/2016,15:00:00,15,Oct-16,Winter-2016,32.11,32.61,31.97,64,24.44,0.62,,0.5,2.49,,32.11,38.64,38.64,,1006.6,0,0,0.52,,,,,,,,30.42,66,21.25,30.42,11.9,1.13,,1380,1,100,60
15/10/2016,16:00:00,16,Oct-16,Winter-2016,31.75,31.97,31.61,66,24.61,1.55,,1.25,5.28,,31.75,38.17,38.17,,1006.23,0,0,0.5,,,,,,,,30.53,66.5,21.39,30.53,11.99,1.13,,1401,1,100,60
15/10/2016,17:00:00,17,Oct-16,Winter-2016,31.17,31.56,31.17,66,24.06,1.86,,1.5,6.21,,31.17,36.56,36.56,,1006.3,0,0,0.48,,,,,,,,30.61,67,21.5,30.61,12.09,1.13,,1402,1,100,60
15/10/2016,18:00:00,18,Oct-16,Winter-2016,30.33,30.69,30.31,64.5,22.89,1.24,,1,4.66,,30.33,34.72,34.72,,1006.59,0,0,0.45,,,,,,,,30.67,67,21.53,30.67,12.09,1.13,,1400,1,100,60
15/10/2016,19:00:00,19,Oct-16,Winter-2016,29.83,30.11,29.83,62.5,21.92,0.93,,0.75,2.8,,29.83,33.22,33.22,,1007.1,0,0,0.43,,,,,,,,30.67,67,21.53,30.67,12.09,1.13,,1403,1,100,60
15/10/2016,20:00:00,20,Oct-16,Winter-2016,29.47,29.67,29.44,61,21.17,1.24,,1,3.42,,29.47,32.17,32.17,,1008.11,0,0,0.42,,,,,,,,30.72,67,21.56,30.72,12.09,1.14,,1403,1,100,60
15/10/2016,21:00:00,21,Oct-16,Winter-2016,28.72,29.11,28.72,69,22.47,0.62,,0.5,2.17,,28.72,32.11,32.11,,1008.75,0,0,0.39,,,,,,,,30.78,67,21.58,30.78,12.09,1.14,,1403,1,100,60
15/10/2016,22:00:00,22,Oct-16,Winter-2016,28.22,28.39,28.11,76,23.58,0.31,,0.25,2.17,,28.22,32.17,32.17,,1009.03,0,0,0.37,,,,,,,,30.83,67,21.61,30.83,12.09,1.14,,1402,1,100,60
15/10/2016,23:00:00,23,Oct-16,Winter-2016,27.92,28.14,27.92,80,24.14,0.62,,0.5,2.8,,27.92,32,32,,1009.2,0,0,0.36,,,,,,,,30.83,67,21.61,30.83,12.09,1.14,,1399,1,100,60
16/10/2016,00:00:00,24,Oct-16,Winter-2016,27.72,27.86,27.69,81.5,24.28,0.31,,0.25,2.17,,27.72,31.75,31.75,,1009.28,0,0,0.35,,,,,,,,30.83,67,21.61,30.83,12.09,1.14,,1402,1,100,60
16/10/2016,01:00:00,1,Oct-16,Winter-2016,27.36,27.53,27.28,81.5,23.92,0.31,,0.25,2.49,,27.36,30.83,30.83,,1009.11,0,0,0.34,,,,,,,,30.89,67,21.64,30.89,12.09,1.14,,1399,1,100,60
16/10/2016,02:00:00,2,Oct-16,Winter-2016,26.94,27.22,26.94,85,24.19,0.31,,0.25,2.49,,26.94,30.39,30.39,,1008.86,0,0,0.32,,,,,,,,30.94,67,21.67,30.94,12.09,1.14,,1405,1,100,60
16/10/2016,03:00:00,3,Oct-16,Winter-2016,26.75,26.83,26.69,88.5,24.69,0.62,,0.5,2.17,,26.75,30.44,30.44,,1008.82,0,0,0.32,,,,,,,,31.03,67.5,21.78,31.03,12.19,1.14,,1402,1,100,60
16/10/2016,04:00:00,4,Oct-16,Winter-2016,26.44,26.58,26.44,89.5,24.58,0.62,,0.5,3.11,,26.44,29.92,29.92,,1008.7,0,0,0.3,,,,,,,,31.19,68,21.92,31.19,12.29,1.14,,1398,1,100,60
16/10/2016,05:00:00,5,Oct-16,Winter-2016,26.19,26.33,26.19,90.5,24.5,1.24,,1,3.73,,26.19,29.5,29.5,,1008.96,0,0,0.3,,,,,,,,31.11,68,21.89,31.11,12.29,1.14,,1403,1,100,60
16/10/2016,06:00:00,6,Oct-16,Winter-2016,26.06,26.11,26,90,24.28,0.93,,0.75,3.11,,26.06,29.17,29.17,,1009.48,0,0,0.29,,,,,,,,31.11,68,21.89,31.11,12.29,1.14,,1400,1,100,60
16/10/2016,07:00:00,7,Oct-16,Winter-2016,26.36,26.36,26.03,86.5,23.92,0.62,,0.5,3.11,,26.36,29.36,29.36,,1010.21,0,0,0.3,,,,,,,,31.19,68,21.92,31.19,12.29,1.14,,1401,1,100,60
16/10/2016,08:00:00,8,Oct-16,Winter-2016,27.97,27.97,27.14,78.5,23.89,1.24,,1,4.66,,27.97,31.92,31.92,,1010.63,0,0,0.36,,,,,,,,31.36,68.5,22.08,31.36,12.36,1.14,,1403,1,100,60
16/10/2016,09:00:00,9,Oct-16,Winter-2016,29.31,29.36,28.67,74,24.19,1.55,,1.25,5.59,,29.31,34.33,34.33,,1011.04,0,0,0.41,,,,,,,,31.36,68.5,22.08,31.36,12.36,1.14,,1402,1,100,60
16/10/2016,10:00:00,10,Oct-16,Winter-2016,30.72,30.72,29.97,70.5,24.75,1.24,,1,5.59,,30.72,36.72,36.72,,1011.29,0,0,0.46,,,,,,,,30.33,65,20.92,30.33,11.69,1.14,,1387,1,100,60
16/10/2016,11:00:00,11,Oct-16,Winter-2016,32.14,32.19,31.36,64,24.44,1.55,,1.25,4.97,,32.14,38.67,38.67,,1010.82,0,0,0.52,,,,,,,,26.61,53.5,16.14,26.61,9.7,1.15,,1267,1,92.65,60
16/10/2016,12:00:00,12,Oct-16,Winter-2016,33.06,33.22,32.47,57.5,23.53,1.86,,1.5,6.21,,33.06,39.03,39.03,,1010.01,0,0,0.55,,,,,,,,24.67,46.5,12.64,24.67,8.62,1.16,,1214,1,88.75,60
16/10/2016,13:00:00,13,Oct-16,Winter-2016,33.78,33.94,33.31,49,21.56,1.55,,1.25,5.59,,33.78,37.94,37.94,,1009.14,0,0,0.58,,,,,,,,24.69,45.5,12.36,24.69,8.46,1.16,,1309,1,95.65,60
16/10/2016,14:00:00,14,Oct-16,Winter-2016,33.89,34.06,33.56,53,22.94,1.24,,1,5.28,,33.89,39.58,39.58,,1008.09,0,0,0.58,,,,,,,,25.47,49,14.03,25.47,8.99,1.16,,1346,1,98.1,60
16/10/2016,15:00:00,15,Oct-16,Winter-2016,33.31,33.89,33.31,53.5,22.58,1.86,,1.5,7.15,,33.31,38.36,38.36,,1007.28,0,0,0.56,,,,,,,,24.83,45.5,12.47,24.83,8.46,1.16,,1251,1,90.15,60
16/10/2016,16:00:00,16,Oct-16,Winter-2016,32.92,33.31,32.89,54.5,22.53,2.17,,1.75,6.52,,32.92,37.81,37.81,,1006.84,0,0,0.55,,,,,,,,24.53,43.5,11.56,24.53,8.13,1.16,,1400,1,100,60
16/10/2016,17:00:00,17,Oct-16,Winter-2016,31.89,32.47,31.89,53.5,21.28,2.17,,1.75,6.84,,31.89,35.33,35.33,,1006.89,0,0,0.51,,,,,,,,24.53,43,11.42,24.53,8.05,1.16,,1382,1,100,60
16/10/2016,18:00:00,18,Oct-16,Winter-2016,30.81,31.28,30.81,59,21.86,1.24,,1,4.97,,30.81,34.36,34.36,,1006.89,0,0,0.47,,,,,,,,26.25,46.5,14,26.25,8.56,1.15,,1400,1,100,60
16/10/2016,19:00:00,19,Oct-16,Winter-2016,30.11,30.44,30.11,67,23.28,0.93,,0.75,3.73,,30.11,34.78,34.78,,1007.4,0,0,0.44,,,,,,,,26.97,48.5,15.19,26.97,8.89,1.15,,1401,1,100,60
16/10/2016,20:00:00,20,Oct-16,Winter-2016,29.75,29.94,29.75,63.5,22.08,1.24,,1,5.9,,29.75,33.22,33.22,,1008.18,0,0,0.43,,,,,,,,27.44,51.5,16.36,27.44,9.38,1.15,,1403,1,100,60
16/10/2016,21:00:00,21,Oct-16,Winter-2016,29.42,29.61,29.42,61,21.08,1.55,,1.25,5.28,,29.42,32.03,32.03,,1008.55,0,0,0.42,,,,,,,,27.86,53,16.97,27.86,9.62,1.15,,1402,1,100,60
16/10/2016,22:00:00,22,Oct-16,Winter-2016,28.69,29.06,28.69,67,21.97,1.55,,1.25,4.35,,28.69,31.69,31.69,,1008.65,0,0,0.39,,,,,,,,28.08,54,17.39,28.08,9.75,1.15,,1401,1,100,60
16/10/2016,23:00:00,23,Oct-16,Winter-2016,28.17,28.42,28.17,74.5,23.22,1.24,,1,4.66,,28.17,31.75,31.75,,1008.65,0,0,0.37,,,,,,,,28.33,55,17.81,28.33,9.85,1.15,,1402,1,100,60
17/10/2016,00:00:00,24,Oct-16,Winter-2016,27.69,27.94,27.69,80,23.92,1.24,,1,4.35,,27.69,31.42,31.42,,1008.59,0,0,0.35,,,,,,,,28.56,56,18.17,28.56,10.05,1.14,,1398,1,100,60
17/10/2016,01:00:00,1,Oct-16,Winter-2016,27.33,27.5,27.31,83,24.19,1.24,,1,3.73,,27.33,30.97,30.97,,1008.35,0,0,0.34,,,,,,,,28.72,57,18.5,28.72,10.19,1.14,,1401,1,100,60
17/10/2016,02:00:00,2,Oct-16,Winter-2016,27,27.14,27,85.5,24.36,0.93,,0.75,4.35,,27,30.58,30.58,,1007.77,0,0,0.33,,,,,,,,28.94,58,18.86,28.94,10.35,1.14,,1403,1,100,60
17/10/2016,03:00:00,3,Oct-16,Winter-2016,26.75,26.92,26.75,87.5,24.5,0.93,,0.75,4.04,,26.75,30.31,30.31,,1007.54,0,0,0.32,,,,,,,,29.08,58.5,19.03,29.08,10.45,1.14,,1404,1,100,60
17/10/2016,04:00:00,4,Oct-16,Winter-2016,26.56,26.67,26.56,88,24.39,1.24,,1,4.35,,26.56,29.94,29.94,,1007.38,0,0,0.31,,,,,,,,29.17,59,19.17,29.17,10.55,1.14,,1400,1,100,60
17/10/2016,05:00:00,5,Oct-16,Winter-2016,26.44,26.5,26.44,88,24.28,1.24,,1,3.73,,26.44,29.72,29.72,,1007.42,0,0,0.3,,,,,,,,29.33,60,19.5,29.33,10.75,1.14,,1402,1,100,60
17/10/2016,06:00:00,6,Oct-16,Winter-2016,26.17,26.33,26.14,89,24.22,0.93,,0.75,4.66,,26.17,29.28,29.28,,1007.91,0,0,0.29,,,,,,,,29.44,61,19.78,29.44,10.95,1.14,,1403,1,100,60
17/10/2016,07:00:00,7,Oct-16,Winter-2016,26.42,26.42,26.19,88.5,24.36,0.62,,0.5,3.42,,26.42,29.72,29.72,,1008.64,0,0,0.3,,,,,,,,29.56,61,19.83,29.56,10.95,1.14,,1401,1,100,60
17/10/2016,08:00:00,8,Oct-16,Winter-2016,27.86,27.86,27.03,83.5,24.81,0.93,,0.75,4.66,,27.86,32.44,32.44,,1009.14,0,0,0.36,,,,,,,,29.67,61.5,20.03,29.67,11.03,1.14,,1402,1,100,60
17/10/2016,09:00:00,9,Oct-16,Winter-2016,29.25,29.33,28.64,79,25.25,1.55,,1.25,4.66,,29.25,35.22,35.22,,1009.53,0,0,0.41,,,,,,,,29.78,62,20.19,29.78,11.1,1.14,,1402,1,100,60
17/10/2016,10:00:00,10,Oct-16,Winter-2016,30.89,31.17,30.03,72,25.25,1.24,,1,4.35,,30.89,37.42,37.42,,1009.48,0,0,0.47,,,,,,,,29.42,61,19.75,29.42,10.95,1.14,,1397,1,100,60
17/10/2016,11:00:00,11,Oct-16,Winter-2016,32.06,32.06,31.42,66.5,25.03,1.86,,1.5,4.66,,32.06,39.28,39.28,,1008.62,0,0,0.51,,,,,,,,30.33,64.5,20.92,30.33,11.6,1.14,,1401,1,100,60
17/10/2016,12:00:00,12,Oct-16,Winter-2016,32.94,33.03,32.44,65,25.5,1.55,,1.25,4.97,,32.94,41.39,41.39,,1007.5,0,0,0.55,,,,,,,,31.22,66.5,21.69,31.22,11.98,1.13,,1404,1,100,60
17/10/2016,13:00:00,13,Oct-16,Winter-2016,33.61,33.61,33.17,61.5,25.19,1.86,,1.5,5.28,,33.61,41.92,41.92,,1006.52,0,0,0.57,,,,,,,,31.31,66,21.61,31.31,11.88,1.13,,1400,1,100,60
17/10/2016,14:00:00,14,Oct-16,Winter-2016,33.83,33.89,33.53,61,25.28,1.86,,1.5,5.9,,33.83,42.33,42.33,,1005.47,0,0,0.58,,,,,,,,31.83,67,22.03,31.83,12.08,1.13,,1399,1,100,60
17/10/2016,15:00:00,15,Oct-16,Winter-2016,33.72,34.11,33.72,61,25.17,1.55,,1.25,5.59,,33.72,42.03,42.03,,1004.59,0,0,0.58,,,,,,,,28.53,57.5,18.42,28.53,10.35,1.14,,1403,1,100,60
17/10/2016,16:00:00,16,Oct-16,Winter-2016,33.44,33.69,33.44,63,25.44,2.17,,1.75,5.9,,33.44,42.06,42.06,,1004.35,0,0,0.57,,,,,,,,26.67,49,15.08,26.67,9,1.15,,1400,1,100,60
17/10/2016,17:00:00,17,Oct-16,Winter-2016,32.61,33.17,32.61,65,25.17,2.17,,1.75,6.21,,32.61,40.42,40.42,,1004.57,0,0,0.54,,,,,,,,26.28,47,14.11,26.28,8.66,1.15,,1401,1,100,60
17/10/2016,18:00:00,18,Oct-16,Winter-2016,31.53,32,31.53,69.5,25.28,1.24,,1,5.28,,31.53,38.47,38.47,,1004.91,0,0,0.5,,,,,,,,27.72,51,16.42,27.72,9.27,1.14,,1402,1,100,60
17/10/2016,19:00:00,19,Oct-16,Winter-2016,30.69,31.08,30.67,72.5,25.19,1.55,,1.25,5.59,,30.69,37.19,37.19,,1005.66,0,0,0.46,,,,,,,,28.67,53.5,17.64,28.67,9.68,1.14,,1402,1,100,60
17/10/2016,20:00:00,20,Oct-16,Winter-2016,30.17,30.42,30.17,72.5,24.67,1.24,,1,4.04,,30.17,36.03,36.03,,1006.57,0,0,0.44,,,,,,,,29.11,54.5,18.14,29.11,9.8,1.14,,1403,1,100,60
17/10/2016,21:00:00,21,Oct-16,Winter-2016,29.72,29.92,29.69,76,25.06,1.24,,1,4.04,,29.72,35.64,35.64,,1007.23,0,0,0.43,,,,,,,,29.47,56.5,18.83,29.47,10.13,1.14,,1403,1,100,60
17/10/2016,22:00:00,22,Oct-16,Winter-2016,29.31,29.47,29.28,80,25.5,1.24,,1,4.35,,29.31,35.53,35.53,,1007.54,0,0,0.41,,,,,,,,29.78,57.5,19.22,29.78,10.28,1.14,,1400,1,100,60
17/10/2016,23:00:00,23,Oct-16,Winter-2016,29.17,29.25,29.14,81.5,25.67,1.24,,1,3.73,,29.17,35.56,35.56,,1007.74,0,0,0.41,,,,,,,,29.97,58.5,19.56,29.97,10.45,1.14,,1400,1,100,60
18/10/2016,00:00:00,24,Oct-16,Winter-2016,28.92,29.06,28.92,84.5,26.03,1.24,,1,4.66,,28.92,35.58,35.58,,1007.55,0,0,0.4,,,,,,,,30.22,59.5,19.92,30.22,10.65,1.14,,1402,1,100,60
18/10/2016,01:00:00,1,Oct-16,Winter-2016,28.47,28.75,28.47,86.5,26,0.93,,0.75,3.73,,28.47,34.67,34.67,,1007.6,0,0,0.38,,,,,,,,30.42,60.5,20.19,30.42,10.85,1.14,,1402,1,100,60
18/10/2016,02:00:00,2,Oct-16,Winter-2016,28.06,28.25,28.06,88.5,25.97,1.24,,1,4.35,,28.06,33.86,33.86,,1007.5,0,0,0.36,,,,,,,,30.56,61,20.33,30.56,10.95,1.14,,1400,1,100,60
18/10/2016,03:00:00,3,Oct-16,Winter-2016,27.64,27.86,27.61,90.5,25.94,0.62,,0.5,2.17,,27.64,33.08,33.08,,1007.35,0,0,0.35,,,,,,,,30.67,61,20.39,30.67,10.95,1.14,,1404,1,100,60
18/10/2016,04:00:00,4,Oct-16,Winter-2016,27.39,27.5,27.33,91.5,25.89,0,,0,1.55,,27.39,32.53,32.53,,1007.13,0,0,0.34,,,,,,,,30.94,62,20.72,30.94,11.08,1.13,,1403,1,100,60
18/10/2016,05:00:00,5,Oct-16,Winter-2016,27.06,27.28,27.03,93.5,25.92,0,,0,0,,27.06,31.94,31.94,,1007.35,0,0,0.33,,,,,,,,31,62.5,20.86,31,11.18,1.13,,1399,1,100,60
18/10/2016,06:00:00,6,Oct-16,Winter-2016,27.17,27.22,27.03,92.5,25.86,0,,0,0,,27.17,32.06,32.06,,1007.65,0,0,0.33,,,,,,,,31.22,63,21.06,31.22,11.27,1.13,,1403,1,100,60
18/10/2016,07:00:00,7,Oct-16,Winter-2016,27.69,27.69,27.22,91.5,26.19,0,,0,0.93,,27.69,33.42,33.42,,1008.3,0,0,0.35,,,,,,,,31.22,63,21.06,31.22,11.27,1.14,,1400,1,100,60
18/10/2016,08:00:00,8,Oct-16,Winter-2016,29.36,29.44,28.5,85.5,26.67,0,,0,1.24,,29.36,36.86,36.86,,1008.75,0,0,0.41,,,,,,,,31.33,63,21.11,31.33,11.27,1.14,,1401,1,100,60
18/10/2016,09:00:00,9,Oct-16,Winter-2016,29.97,30,29.81,85,27.17,0,,0,1.55,,29.97,38.42,38.42,,1008.84,0,0,0.44,,,,,,,,31.5,64,21.33,31.5,11.47,1.14,,1401,1,100,60
18/10/2016,10:00:00,10,Oct-16,Winter-2016,31.31,31.31,30.25,79,27.19,0.62,,0.5,2.17,,31.31,41.19,41.19,,1008.74,0,0,0.49,,,,,,,,28.97,57,18.53,28.97,10.29,1.14,,1402,1,100,60
18/10/2016,11:00:00,11,Oct-16,Winter-2016,31.67,32.03,31.44,76.5,27.03,0.62,,0.5,3.42,,31.67,41.44,41.44,,1008.09,0,0,0.5,,,,,,,,27.64,52,16.56,27.64,9.48,1.15,,1403,1,100,60
18/10/2016,12:00:00,12,Oct-16,Winter-2016,32.92,33,31.92,70,26.69,0.93,,0.75,2.49,,32.92,43.22,43.22,,1006.99,0,0,0.55,,,,,,,,26.86,50,15.47,26.86,9.15,1.15,,1402,1,100,60
18/10/2016,13:00:00,13,Oct-16,Winter-2016,33.42,33.42,32.92,67,26.44,1.24,,1,3.73,,33.42,43.64,43.64,,1005.76,0,0,0.57,,,,,,,,26.5,51,15.39,26.5,9.31,1.15,,1392,1,100,60
18/10/2016,14:00:00,14,Oct-16,Winter-2016,33.94,34.03,33.67,61.5,25.47,1.55,,1.25,5.28,,33.94,42.89,42.89,,1004.69,0,0,0.59,,,,,,,,26.11,48.5,14.39,26.11,8.93,1.15,,1398,1,100,60
18/10/2016,15:00:00,15,Oct-16,Winter-2016,33.44,33.97,33.42,66,26.22,1.55,,1.25,4.97,,33.44,43.31,43.31,,1003.95,0,0,0.57,,,,,,,,25.92,47,13.81,25.92,8.68,1.15,,1374,1,99.5,60
18/10/2016,16:00:00,16,Oct-16,Winter-2016,33.17,33.44,33.08,64.5,25.58,1.24,,1,4.97,,33.17,41.86,41.86,,1003.62,0,0,0.56,,,,,,,,25.44,46,13.11,25.44,8.49,1.15,,1352,1,98.7,60
18/10/2016,17:00:00,17,Oct-16,Winter-2016,29.47,31.44,29.39,63.5,21.81,1.24,,1,4.97,,29.47,32.69,32.69,,1004.28,0,0,0.42,,,,,,,,26.08,46.5,13.83,26.08,8.57,1.15,,1360,1,99.25,60
18/10/2016,18:00:00,18,Oct-16,Winter-2016,28.42,28.97,28.42,69.5,22.31,0.31,,0.25,1.24,,28.42,31.5,31.5,,1004.3,0,0,0.38,,,,,,,,27.44,48.5,15.56,27.44,8.88,1.14,,1402,1,100,60
18/10/2016,19:00:00,19,Oct-16,Winter-2016,29.22,29.39,28.61,68.5,22.83,0.31,,0.25,2.49,,29.22,33.08,33.08,,1004.72,0,0,0.41,,,,,,,,28,49.5,16.19,28,9.01,1.14,,1401,1,100,60
18/10/2016,20:00:00,20,Oct-16,Winter-2016,28.39,28.83,28.31,75.5,23.64,0,,0,0,,28.39,32.53,32.53,,1005.72,0,0,0.38,,,,,,,,28.47,51.5,17,28.47,9.36,1.14,,1400,1,100,60
18/10/2016,21:00:00,21,Oct-16,Winter-2016,28.14,28.56,28.11,79.5,24.25,0,,0,0.93,,28.14,32.53,32.53,,1006.45,0,0,0.37,,,,,,,,28.75,52.5,17.42,28.75,9.5,1.14,,1401,1,100,60
18/10/2016,22:00:00,22,Oct-16,Winter-2016,28.64,28.64,28.03,77.5,24.31,0.31,,0.25,1.55,,28.64,33.5,33.5,,1006.71,0,0,0.39,,,,,,,,28.97,53.5,17.81,28.97,9.68,1.14,,1398,1,100,60
18/10/2016,23:00:00,23,Oct-16,Winter-2016,28.97,29.11,28.86,77,24.53,0.62,,0.5,2.8,,28.97,34.28,34.28,,1006.57,0,0,0.4,,,,,,,,29.25,54.5,18.22,29.25,9.8,1.14,,1399,1,100,60
19/10/2016,00:00:00,24,Oct-16,Winter-2016,28.69,28.86,28.67,79.5,24.81,0.62,,0.5,3.11,,28.69,34.08,34.08,,1006.71,0,0,0.39,,,,,,,,29.42,55.5,18.56,29.42,9.95,1.14,,1398,1,100,60
19/10/2016,01:00:00,1,Oct-16,Winter-2016,28.22,28.44,28.08,84,25.28,0.31,,0.25,3.42,,28.22,33.47,33.47,,1006.69,0,0,0.37,,,,,,,,29.58,56.5,18.89,29.58,10.13,1.14,,1401,1,100,60
19/10/2016,02:00:00,2,Oct-16,Winter-2016,28.06,28.33,28.03,85.5,25.39,0.31,,0.25,2.17,,28.06,33.31,33.31,,1006.49,0,0,0.36,,,,,,,,29.78,57,19.11,29.78,10.21,1.14,,1402,1,100,60
19/10/2016,03:00:00,3,Oct-16,Winter-2016,27.78,27.83,27.64,88,25.61,0.93,,0.75,4.04,,27.78,33,33,,1006.37,0,0,0.35,,,,,,,,29.83,57.5,19.25,29.83,10.28,1.14,,1397,1,100,60
19/10/2016,04:00:00,4,Oct-16,Winter-2016,27.58,27.75,27.58,90,25.78,0.62,,0.5,2.49,,27.58,32.83,32.83,,1006.27,0,0,0.35,,,,,,,,30,58.5,19.58,30,10.45,1.14,,1402,1,100,60
19/10/2016,05:00:00,5,Oct-16,Winter-2016,27.14,27.39,27.14,92.5,25.83,0,,0,1.24,,27.14,32,32,,1006.25,0,0,0.33,,,,,,,,30.17,59,19.78,30.17,10.55,1.14,,1404,1,100,60
19/10/2016,06:00:00,6,Oct-16,Winter-2016,26.69,27.03,26.69,93,25.47,0,,0,1.24,,26.69,30.97,30.97,,1006.55,0,0,0.31,,,,,,,,30.22,59,19.81,30.22,10.55,1.14,,1403,1,100,60
19/10/2016,07:00:00,7,Oct-16,Winter-2016,26.67,26.72,26.33,95,25.78,0,,0,0.62,,26.67,31.22,31.22,,1007.3,0,0,0.31,,,,,,,,30.39,60,20.11,30.39,10.75,1.14,,1398,1,100,60
19/10/2016,08:00:00,8,Oct-16,Winter-2016,29.19,29.19,27.72,85,26.39,0,,0,1.86,,29.19,36.14,36.14,,1007.91,0,0,0.41,,,,,,,,30.47,60.5,20.22,30.47,10.85,1.14,,1403,1,100,60
19/10/2016,09:00:00,9,Oct-16,Winter-2016,30.75,30.78,30.25,78,26.47,0.62,,0.5,1.86,,30.75,38.78,38.78,,1008.18,0,0,0.47,,,,,,,,30.61,61,20.36,30.61,10.95,1.14,,1401,1,100,60
19/10/2016,10:00:00,10,Oct-16,Winter-2016,31.83,32,31.31,71.5,26.03,0.62,,0.5,2.17,,31.83,40.25,40.25,,1008.11,0,0,0.51,,,,,,,,29.58,58,19.11,29.58,10.4,1.14,,1399,1,100,60
19/10/2016,11:00:00,11,Oct-16,Winter-2016,32.03,32.11,31.47,70,25.86,0.93,,0.75,3.73,,32.03,40.28,40.28,,1007.59,0,0,0.51,,,,,,,,26.42,48.5,14.67,26.42,8.91,1.15,,1383,1,100,60
19/10/2016,12:00:00,12,Oct-16,Winter-2016,33.19,33.44,32.61,58.5,23.94,1.24,,1,4.66,,33.19,39.72,39.72,,1006.42,0,0,0.56,,,,,,,,25.97,50,14.67,25.97,9.17,1.15,,1396,1,100,60
19/10/2016,13:00:00,13,Oct-16,Winter-2016,33.67,33.78,33.33,61,25.11,1.86,,1.5,4.97,,33.67,41.86,41.86,,1005.39,0,0,0.58,,,,,,,,25.06,46,12.81,25.06,8.55,1.16,,1283,1,93.8,60
19/10/2016,14:00:00,14,Oct-16,Winter-2016,33.64,33.78,33.39,62,25.33,1.86,,1.5,5.59,,33.64,42.22,42.22,,1004.4,0,0,0.57,,,,,,,,24.36,44,11.58,24.36,8.23,1.16,,1390,1,100,60
